0,370.0,0.0
1,640.0,0.0
2,910.0,0.0
3,1180.0,0.0
4,1450.0,0.0
5,1720.0,0.0
6,1990.0,0.0
7,2260.0,0.0
8,2530.0,0.0
9,2800.0,0.0
10,3070.0,0.0
11,3340.0,0.0
12,3610.0,0.0
13,3880.0,0.0
14,4150.0,0.0
15,4420.0,0.0
16,4690.0,0.0
17,4960.0,0.0
18,5230.0,0.0
19,5500.0,0.0
20,5770.0,0.0
21,6040.0,0.0
22,6310.0,0.0
23,6580.0,0.0
24,6850.0,0.0
25,7120.0,0.0
26,7390.0,0.0
27,7660.0,0.0
28,7928.2,21.971800108320583
29,8195.5,46.5483619475487
30,8458.3,80.1505458496702
31,8712.1,116.4413586317169
32,8940.7,177.21317671098882
33,9152.2,247.8450322278015
34,9335.8,308.3153580345947
35,9518.5,343.2706658017839
36,9698.5,368.9725599553441
37,9888.4,361.8223873670615
38,10082.8,340.7376703565368
39,10277.2,302.18563830863945
40,10490.5,264.96556380027954
41,10715.5,225.31477980816084
42,10958.5,186.3565131676379
43,11207.8,154.4123052091378
44,11466.1,132.45297278657037
45,11728.9,114.0516988036565
46,11992.6,87.2768010412847
47,12257.2,61.93674192270708
48,12522.7,34.752122237353916
49,12790.9,15.562454819211501
50,13060.0,0.0
51,13330.0,0.0
52,13600.0,0.0
53,13870.0,0.0
54,14140.0,0.0
55,14410.0,0.0
56,14680.0,0.0
57,14950.0,0.0
58,15219.1,15.562454819211496
59,15487.3,34.75212223735389
60,15748.3,70.47063218107284
61,16000.3,118.0716308009672
62,16233.4,182.9547485035573
63,16453.9,243.2648556614784
64,16655.5,298.5979738712237
65,16853.5,337.31995197438295
66,17042.5,362.3268552012119
67,17236.9,368.47169497805356
68,17432.2,363.844966984566
69,17631.1,338.49932053107636
70,17842.6,315.39061495231545
71,18063.1,286.8996165908903
72,18302.5,260.3396819541731
73,18545.5,233.7835537414897
74,18791.2,190.01726237371147
75,19041.4,158.1645978087381
76,19294.3,125.2617659144239
77,19555.3,90.94454354165548
78,19817.2,61.93674192270661
79,20082.7,34.752122237353746
80,20350.9,15.562454819211371
81,20620.0,0.0
82,20890.0,0.0
83,21160.0,0.0
84,21430.0,0.0
85,21700.0,0.0
86,21970.0,0.0
87,22239.1,15.562454819211437
88,22507.3,34.75212223735389
89,22773.7,60.04423369483513
90,23031.1,92.91818982309093
91,23276.8,144.8301073672187
92,23505.4,210.61538405349268
93,23716.0,265.7668150842012
94,23915.8,316.09865548591046
95,24112.0,354.3303543305315
96,24310.9,368.99890243739276
97,24519.7,378.0117855305572
98,24721.3,365.6382228378212
99,24932.8,345.69373728779055
100,25140.7,323.7136234389902
101,25368.4,297.71368796210817
102,25598.8,264.5081473225355
103,25840.0,233.65358974344906
104,26085.7,206.35530039230906
105,26340.4,182.8218805285626
106,26595.1,147.82756847083678
107,26854.3,123.30656916806947
108,27115.3,103.44520288539266
109,27381.7,88.78124802006357
110,27647.2,65.74313652389854
111,27913.6,38.01368174749684
112,28180.9,15.562454819211371
113,28450.0,0.0
114,28720.0,0.0
115,28990.0,0.0
116,29259.1,15.562454819211437
117,29528.2,31.12490963842299
118,29795.5,51.504854140168185
119,30059.2,72.314313935762
120,30312.1,116.44135863171665
121,30554.2,171.60524467509728
122,30775.6,230.765335351737
123,30979.0,283.035333483295
124,31173.4,334.24308519399443
125,31369.6,364.0986679459292
126,31579.3,377.5400773427909
127,31789.9,378.61984892501283
128,32005.9,367.67946638342505
129,32212.9,343.58199894639415
130,32428.0,318.1980515339464
131,32651.2,295.7373158733949
132,32888.8,267.24999532273205
133,33131.8,238.11081453810493
134,33380.2,213.57893154522515
135,33633.1,186.66919938757908
136,33890.5,163.6788013152589
137,34149.7,142.33379781344985
138,34411.6,118.79999999999991
139,34673.5,88.525420078077
140,34938.1,70.97457291171258
141,35204.5,56.0245481909493
142,35473.6,49.163401021491325
143,35742.7,46.68736445763511
144,36011.8,31.124909638422743
145,36280.0,22.045407685048602
146,36548.2,31.124909638422874
147,36816.4,49.163401021491445
148,37080.1,67.2234334142491
149,37336.6,107.71462296271565
150,37583.2,161.23820887122244
151,37815.4,211.76600293720475
152,38027.8,263.98704513668895
153,38226.7,315.55365629318857
154,38422.9,353.3448598748818
155,38630.8,374.8324425660086
156,38845.0,382.15572742011864
157,39058.3,372.09422193847604
158,39265.3,354.1142612208658
159,39476.8,336.6240633109886
160,39697.3,311.62751804036895
161,39931.3,286.9447856295706
162,40169.8,260.0922144163487
163,40417.3,235.1929208118312
164,40666.6,207.82790957905573
165,40921.3,183.23566792521578
166,41181.4,172.8468686438951
167,41443.3,153.08203682993022
168,41703.4,114.28228209131979
169,41962.6,81.51834149441488
170,42226.3,67.6558201487501
171,42494.5,56.0245481909493
172,42763.6,49.163401021491325
173,43032.7,46.68736445763511
174,43301.8,31.124909638422743
175,43570.9,15.562454819211371
176,43839.1,15.562454819211377
177,44103.7,46.33907638268183
178,44362.9,90.62334136413209
179,44612.2,142.97258478463598
180,44848.0,193.86593305684215
181,45061.3,250.79336115615183
182,45265.6,306.4549559070628
183,45464.5,348.1906805185917
184,45674.2,368.62224566621023
185,45889.3,382.654557009321
186,46105.3,378.44010094069057
187,46311.4,358.51644313754997
188,46517.5,341.8519416355566
189,46734.4,324.9286690952336
190,46968.4,302.5713800080892
191,47207.8,277.4511848956489
192,47451.7,251.5673070969277
193,47698.3,222.52215620023117
194,47949.4,195.62116449914083
195,48206.8,181.11256168471573
196,48468.7,167.04882519790405
197,48728.8,132.81024056901617
198,48988.0,99.40824915468535
199,49249.0,75.83534795858722
200,49515.4,58.07615689764618
201,49783.6,49.163401021491325
202,50052.7,46.68736445763511
203,50321.8,31.124909638422743
204,50590.9,15.562454819211371
205,50860.0,0.0
206,51125.5,34.565155865408734
207,51387.4,75.32091343046791
208,51643.0,125.67816039392046
209,51884.2,168.7493999989336
210,52102.9,225.7888172607321
211,52306.3,291.14826120037145
212,52510.6,339.4372401490439
213,52722.1,364.18208357908014
214,52938.1,376.51744979482646
215,53155.9,382.15466764125836
216,53365.6,370.3628491088168
217,53571.7,350.8049458032196
218,53780.5,333.94123734573424
219,54006.4,314.850821818842
220,54244.9,294.3687992977521
221,54487.9,269.00667277969114
222,54732.7,239.2900123281366
223,54980.2,211.29117350234955
224,55235.8,196.678316039161
225,55495.9,180.67149747539096
226,55756.9,155.4136094426745
227,56015.2,124.1086620667554
228,56275.3,96.14005408777355
229,56539.0,75.83534795858722
230,56805.4,58.07615689764618
231,57073.6,49.163401021491325
232,57342.7,46.68736445763511
233,57611.8,31.124909638422743
234,57880.9,15.562454819211371
235,58146.4,30.968370961353443
236,58408.3,70.47063218107229
237,58665.7,119.30008382226757
238,58908.7,163.6194059395159
239,59132.8,216.62908391995805
240,59341.6,282.6401245400227
241,59545.9,329.3299105760055
242,59761.0,359.43705985888545
243,59977.0,376.6045671523382
244,60196.6,378.34698360103334
245,60408.1,375.871507300035
246,60615.1,360.8753108762078
247,60824.8,342.0189468435925
248,61046.2,326.832617711268
249,61281.1,307.1348075357145
